id,title,description,link,image_link,price,currency,categoryid1,categoryid2,condition,brand,version,country,city,star
45027,"NICHOLSON 30 MK II","Camper and Nicholson 30 MK2;&nbsp; &nbsp; Classic cruiser/racer with strong pedigree, which has been upgraded frequently. 20hp diesel engine. Stored ashore each winter, this 5 berth cruiser is an excellent family boat with plenty of extras. The Nicholson 32's hull was a development of the wooden South Coast One Design hull form, and was aimed as a half ton cruiser-racer type. The waterline length of 24 ft was at the time the minimum allowed to compete in offshore racing events.",https://www.bandofboats.com/fr/buy/boat/45027,https://cdn.bandofboats.com/aws/3348/73/45027-1.jpg?s=a161b158bd9f8377aeca3c13977f5975,13000,EUR,Voilier,"Voilier monocoque",Occasion,"CAMPER AND NICHOLSON","NICHOLSON 30 MK II",Irlande,dublin,0
45028,"LEADER 705 ",,https://www.bandofboats.com/fr/buy/boat/45028,https://cdn.bandofboats.com/aws/3499/208/45028-1.jpg?s=af8de5a8663e652717d88fe7d2f3087a,14500,EUR,Moteur,Daycruiser,Occasion,JEANNEAU,"LEADER 705",France,"saint raphael",0
45029,"OCEANIS 58 ","This Beneteau Oceanis 58 is a perfectly equipped cruising yacht with all comforts: Air conditioning (6x; hot/cold); Watermaker; Powerful Bow thruster; 220v generator; 4 electric winches; NAVTEX; Radar; Full Raymarine electronic equipment; Ice-maker; Bimini; 3 cabins; 3 bathrooms; Crew cabin and toilette.The Oceanis 58 has always been well maintained and is ready to sail",https://www.bandofboats.com/fr/buy/boat/45029,https://cdn.bandofboats.com/aws/3285/10/45029-1.jpg?s=1828f6998ce4b3efc45cf4db9d4e24b6,348000,EUR,Voilier,"Voilier monocoque",Occasion,BENETEAU,"OCEANIS 58",Espagne,"palma de mallorca",0
45030,"ORKNEY 16 STRIKE LINER","Remarks :The Orkney Strikeliner 16+ is a well-known boat throughout the UK, and is perfectly suited to tidal and non-tidal waters. Popular as a fisher and pleasure boat, and easy to launch and recover from her single axle trailer. This model is in very good condition. She has received good maintenance and is ready to launch. Her 2009 Evinrude E-Tec 30hp has done just 18 hours, and is in immaculate condition. It has also received a fresh service ready for the new owner. Her dark blue hull has been polished to show off her deep blue sheen, and the trailer has received new wheel bearings. Well worth a viewing, call Network Yacht Brokers Milford Haven on 01646 278270 for more information. Delivery possible, and insurance discounts available.&nbsp;                                                                  Accommodation :Open layout, with small open cabin Bench Seating in bow, and midships. Twin seats at the stern.                                                                  Inventory :Sowester VHF Radio Eagle Fishfinder Richie Compass Single Axle Trailer Rear Cover (White) Rod Holders Misc Equipment Evinrude Etec 30hp (2009, 18hrs)                                                                  Mechanical and Rigging :Engine: &nbsp; 2009 Evinrude Etec 30hp, 18 hours run time Fully Serviced (inc Impeller) for new owner &nbsp; Trailer: &nbsp; Single Axle CLH Rollercoaster trailer New wheel bearings",https://www.bandofboats.com/fr/buy/boat/45030,https://cdn.bandofboats.com/aws/3411/136/45030-1.jpg?s=74b7eff5cdef5df685b03902e108ebd7,5999,GBP,Moteur,Timonier,Occasion,"ORKNEY ","ORKNEY 16 STRIKE LINER","Royaume Uni","milford haven",0
45031,"SOLARIS 37 ","2010:Propeller max prop 3 blades Automatic Battery charger2011:Autopilot autohelm 6000 2016:bowsprit winder (for Code 0) gps Lowrance2017:wind2 bateries  120 Ah chain 50 mt Roller Code “0“  Quantum2018:Eco and log  ",https://www.bandofboats.com/fr/buy/boat/45031,https://cdn.bandofboats.com/aws/3304/29/45031-1.jpg?s=4c35373ddbea8f60b81d37cb906c85d2,29900,EUR,Voilier,"Voilier monocoque",Occasion,SOLARIS,"SOLARIS 37",Italie,siracusa,0
45032,"OCEANIS 54 ","A vendre Beneteau Oceanis 54 construit en 2009. Voilier spacieux et confortable en version trois cabines et deux salles d’eau, ideal pour la croisiere. Bien equipe et entretenu : Groupe, Air climatise, Chauffage, TV, Annexe, Traceur, Pont en teck, enrouleur de trinquette et enrouleur de genois. Le proprietaire veut le vendre. Merite une visite rapidement. Excellente occasion !",https://www.bandofboats.com/fr/buy/boat/45032,https://cdn.bandofboats.com/aws/3281/6/45032-1.jpg?s=89ce86636104e5571760aa1ce2dbb6a9,165000,EUR,Voilier,"Voilier monocoque",Occasion,BENETEAU,"OCEANIS 54",France,"port saint louis du rhone",0
45033,"PRESTIGE 36 ","Imbarcazione mantenuta in eccellenti condizioni generali. Motorizzata 2 x Volvo Peenta da 370 Cv Cad., garantendo estrema facilità di planata e velocità, all'occorrenza, elevate. Tagliandi motori effettuati ogni anno eseguiti da officina Volvo Penta certificata.",https://www.bandofboats.com/fr/buy/boat/45033,https://cdn.bandofboats.com/aws/3395/120/45033-1.jpg?s=ea5e138026902d238bbc4cde4a98b41c,120000,EUR,Moteur,"Vedette Flybridge",Occasion,PRESTIGE,"PRESTIGE 36",Italie,liguria,0
45034,"LAGOON 380 ","A vendre Lagoon 380, dote d'un carre spacieux et lumineux, permet d'accueillir 8 personnes dans ses 4 cabines doubles. Ce catamaran est équipee de 2 moteurs YANMAR 29CV, 3 panneaux solaires et de l’electronique recents. A voir.Disponible fin août 2019.",https://www.bandofboats.com/fr/buy/boat/45034,https://cdn.bandofboats.com/aws/3281/6/45034-1.jpg?s=a8151f65a5383e6bc4c961b26b2dbc11,165000,EUR,Voilier,"voilier multicoque",Occasion,LAGOON,"LAGOON 380",France,"port saint louis du rhone",0
45035,"SEALINE F37 ","Sealine F37, 2008 model and build, equipped with 2 X Volvo Penta &nbsp;D4 260 HP with only 280 engine hours! With only two owners from new this boat is presented in exceptional condition throughout. Offering 4 berths in 2 cabins, with 2 showers, Raymarine E80 plotter, Raymarine AIS650 Class B Transceiver, Raymarine ST6000 autopilot &amp; repeater, bow thruster, Eberspacher heating to all cabins, Raymarine 45 satellite system with TVs in saloon and both cabins, teak cockpit and much more.&nbsp;She is in excellent condition and viewing is recommended. She was antifouled and serviced in April 2018 making her ready to go for this season. Call now to arrange a viewing.&nbsp;",https://www.bandofboats.com/fr/buy/boat/45035,https://cdn.bandofboats.com/aws/3295/20/45035-1.jpg?s=efb6ab529dc3e7ce7fe37aad332fbdd5,159950,GBP,Moteur,"Vedette Flybridge",Occasion,SEALINE,"SEALINE F37","Royaume Uni",deganwy,0
45036,"OCEANIS 46 ",,https://www.bandofboats.com/fr/buy/boat/45036,https://cdn.bandofboats.com/aws/auth0_5bfc12c55da66525bbed92e8/5c3ca2e2c84c6-45036-1.jpg?s=9e18fd6422034fa9068bddc11a0b3269,156000,EUR,Voilier,"Voilier monocoque",Occasion,BENETEAU,"OCEANIS 46",,herzliya,0
45039,"VZ 45 ","Reference: CL204    Type: Yacht    Fuel: Diesel    Year of registration: 1993    Model year: 1993    Condition: Used    Power: 850 HP    Number of engines: 2    Engine type: 4-Stroke    Engine: Caterpillar 2 x 3208    Hours: 1800    Inspection until (Ano): 2016    Warranty: On request    Hull Material: Fiberglass    Length: 13,60 m    Beam: 4,52 m    Trailer not included    Persons (registration): 8    Compartments: 4    Berths: 4    Air conditioning: Automatic ACEquiment includedÁgua Pressurizada, Âncora, Âncora Extra, Carregador de Baterias, Chuveiro de Popa, Dinghy, Escada de Banho, Flares, Fogão, Frigorífico, GPS, GPS c/ Chartplotter, Hélice de Proa, Luzes de navegação, Micro-Ondas, Piloto Automático, Plataforma de Banho, Radar, Rádio com CD, Rádio VHF, Sensor de profundidade, Sinais de sinalização, Sistema Tridata, Sonda, Termoacumulador, Toldo, TV/LCD,",https://www.bandofboats.com/fr/buy/boat/45039,https://cdn.bandofboats.com/aws/auth0_5ac5e31c050d2c4ee2dfb43d/5c3cb80717a49-45039-1.jpg?s=5dd6fd681f149076eb6b0493a8ec30aa,95000,EUR,Moteur,"Vedette Flybridge",Occasion,"VZ YACHTS","VZ 45",Portugal,parchal,0
45040,"BWA 9000 ","Reference: CL210A    Type: RIB and inflatable    Fuel: Petrol    Year of registration: 2005    Model year: 2005    Condition: Used    Power: 500 HP    Max power: 580 HP    Displacement: 3032    Number of engines: 2    Engine type: 2-Stroke    Engine: Mercury 250CXLOPT (2010)    Hours: 390    Warranty: Mutual Agreement    Hull Material: Fiberglass    Length: 9,6 m    Beam: 3 m    Tube Material : Neoprene-Hypalon    CE Category: B    Colour : Cinza    Safety equipment included    Trailer not included    TAX Paid    Persons (registration): 14    Persons (homologation): 14Equipment includedPilot seat with cushion - Gauges and controls - Mercury throttle lever - Batteries - DVD/Rádio JVC - Clarion Marine Loudspeakers - VHF Navman 7200 - GPS Fishfinder Navman trackfish 6600 - Bimini - Cabin with WC - 2 Ladders for diving (stainless steel) - Scuba tank (10) rack stainless steel - Bilge pump - Ski pole.CommentsRIB (Rigid inflatable boat), purchased and registered in the Netherlands with license for touristic activities. Model BWA 9000 powered by 2x Mercury 250hp engines. All necessary licenses and insurance are valid. The boat is equipped with law-binding safety equipment and has been fully serviced and recently painted.",https://www.bandofboats.com/fr/buy/boat/45040,https://cdn.bandofboats.com/aws/auth0_5ac5e31c050d2c4ee2dfb43d/5c3cbb8ac40af-45040-1.jpg?s=3202e4bc3bb06f902d441baf4726411d,39000,EUR,Moteur,Semi-rigide,Occasion,BWA,"BWA 9000",Portugal,parchal,0
45041,"GLASTRON 219 GS","Reference: CL220    Type: Recreational Boats    Fuel: Petrol    Year of registration: 2007    Model year: 2007    Condition: Used    Power: 260 HP    Displacement: 5000    Number of engines: 1    Engine type: 4-Stroke    Engine: Volvo Penta Gxi 5.0    Hours: 250    Warranty: On request    Hull Material: Fiberglass    Length: 6,55 m    Beam: 2,59 m    Colour : Branco    With Trailer    TAX Paid    Number of registrations: 1    Persons (registration): 8    Compartments: 1    Berths: 1Equipment includedTrailer - Pulpit - Electric winch for anchor - Windscreen - Gauges and controls - Bimini - Carpet - Rotating Seats - Cooler - Radio.CommentsThe boat has always been stored in a roofed area and serviced at Porti Nauta. It is in perfect condition. Come visit us and see for yourself. Tax Paid. Trailer Included.",https://www.bandofboats.com/fr/buy/boat/45041,https://cdn.bandofboats.com/aws/auth0_5ac5e31c050d2c4ee2dfb43d/5c3cbe34bd154-45041-1.jpg?s=86df15d887473d65a560258cc4ea31cb,25000,EUR,Moteur,Bowrider,Occasion,GLASTRON,"GS 219 GS",Portugal,parchal,0
45042,"VALIANT 750 PATROL","Reference: CL220A    Type: RIB and inflatable    Fuel: Petrol    Year of registration: 2007    Model year: 2007    Condition: Used    Power: 300 HP    Number of engines: 2    Engine type: 4-Stroke    Engine: 2 x Mercury 150 hp    Hours: 180    Warranty: Mutual Agreement    Hull Material: Fiberglass    Length: 7,49 m    Beam: 2,90 m    Pontal: 0,5 m    CE Category: B    Colour : Azul Escuro    Country of registry : Portuguesa    With Trailer    TAX Paid    Number of registrations: 1    Persons (registration): 8    Persons (homologation): 8",https://www.bandofboats.com/fr/buy/boat/45042,https://cdn.bandofboats.com/aws/auth0_5ac5e31c050d2c4ee2dfb43d/5c3cbf983800e-45042-1.jpg?s=b3812db4264a9ab3ab4e1090dcafccea,49000,EUR,Moteur,Semi-rigide,Occasion,VALIANT,"VALIANT 750 PATROL",Portugal,parchal,0
45043,"CAPELLI 25 WA","Reference: CL222A    Type: Recreational Boats    Fuel: Petrol    Year of registration: 2012    Model year: 2012    Condition: Used    Power: 300 HP    Max power: 300 HP    Displacement: 2670    Number of engines: 2    Engine type: 4-Stroke    Engine: 2 x Yamaha F/FL150AETL    Hours: 40    Inspection until (Month / Year): August/2023    Warranty: Mutual Agreement    Hull Material: Fiberglass    Weight with Engine: 2.244,0 Kg    Weight without Engine: 1.800,0 Kg    Length: 7,35 m    Beam: 2,5 m    Pontal: 0,85 m    CE Category: C    Colour : Branco    Country of registry : Portuguesa    Dealer Oficial    Trailer not included    TAX Paid    Number of registrations: 1    Persons (registration): 9    Persons (homologation): 9    Berths: 1    Fuel tank: 290 L    Water tank: 70 L    Builder: Cantieri CapelliEquipment includedSteering console - Bow sunpad cushions - Shower 70 litres - Refrigerator 39 litres - Navigation lights - Bench with storage space - Bathing ladder - Fuel tank 290 litres - Hydraulic steering - WC - Compass - Electric",https://www.bandofboats.com/fr/buy/boat/45043,https://cdn.bandofboats.com/aws/auth0_5ac5e31c050d2c4ee2dfb43d/5c3cc189d8720-45043-1.jpg?s=ce2ccf91518c4d83344dcc235e2e145b,49500,EUR,Moteur,Daycruiser,Occasion,CAPELLI,"CAPELLI 25 WA",Portugal,parchal,0
45044,"GOBBI 265 ","Reference: CL227    Type: Recreational Boats    Fuel: Petrol    Year of registration: 2000    Model year: 2000    Condition: Used    Power: 450 HP    Number of engines: 2    Engine type: 4-Stroke    Engine: Volvo Penta 2 x 4.3 Gi V6    Inspection until (Ano): 2017    Warranty: Mutual Agreement    Hull Material: Fiberglass    Length: 7,95 m    Beam: 2,95 m    Colour : Branco    Trailer not included    TAX Paid    Number of registrations: 1    Persons (registration): 6    Compartments: 2    Berths: 2Equipment includedCompass - VHF - Raymarine Electronics - Radio - Gauges and controls - Radar - Electric Panel - 12 V socket - Shore power - Cabin with sofa, table convertible into double bed and bed under the cockpit - Kitchenette with microwave oven, gas cooker, sink and refrigerator - WC and shower - Carpet inside the cabin - Cockpit sofa and table - Cockpit sink - Bow sunpad - Bow pulpit - Navigation lights - Safety equipment class 4 - Fire extinguisher - Windscreen - Fiberglass roll-bar - Camper Cover - Bathing Ladder - Flaps.CommentsGobbi 265 Cabin with two Volvo Penta engines equipped with dualprop drive for astonishing performances. The price includes VAT and all the listed equipment.",https://www.bandofboats.com/fr/buy/boat/45044,https://cdn.bandofboats.com/aws/auth0_5ac5e31c050d2c4ee2dfb43d/5c3cc4d9d2cfc-45044-1.jpg?s=857a539a2b4445e84658f750c87de76f,29000,EUR,Moteur,"Vedette Open",Occasion,GOBBI,"GOBBI 265",Portugal,parchal,0
45045,"OCEANIS 34 ","TRES BON ETAT GENERAL, JAMAIS LOUE,FINITION ELEGANCE PACK EASY DOCKING MAT ENROULEUR VERSION 2 CAB GTE HELICE MAXPROPPROPULSEUR RETRACTABLE CHAUFFAGE AIR PULSE CAPOTE + BIMINI TV PACK ELECTRONIQUE, MICRO ONDE,SIMRAD PILOTE AUTO SIMRAD, RADAR SIMRAD SPI ASY AVEC EMMAGASINEUR WC ELECTRIQUE VHFRT650 AIS ARMEMENT semi HAUTURIER PANNEAU SOLAIRE....Renseignement Olivier L'Helgoualc'h 0607478212",https://www.bandofboats.com/fr/buy/boat/45045,https://cdn.bandofboats.com/aws/3305/30/45045-1.jpg?s=5942fa575c3f6872ad72cdc4eed81395,74000,EUR,Voilier,"Voilier monocoque",Occasion,BENETEAU,"OCEANIS 34",France,loctudy,4
45046,"MARSAUDON 50 TS",,https://www.bandofboats.com/fr/buy/boat/45046,https://cdn.bandofboats.com/aws/3312/37/45046-1.jpg?s=17e63fdb8cfd2be83aff06a15874d122,350000,EUR,Voilier,"voilier multicoque",Occasion,MARSAUDON,"MARSAUDON 50 TS",France,"le marin",0
45048,"ROSEWEST 8.96 CAPE COD","Voilier Cap Cod by Rosewest. 8,96 m. 2016. Esprit de tradition, 3 ans, parfait état. Vernis refait cette annee. GV, Foc, Code 0, Geenaker, Spi Asymetrique. Changement Helice d’origine pour une MaxProp 3 pales. Basé Sud Corse, mais transportable partout.",https://www.bandofboats.com/fr/buy/boat/45048,https://cdn.bandofboats.com/aws/auth0_5c3ccd98b7753d78fd081256/5c3cd3e35538c-45048-1.jpg?s=466e250d742a0f151899055e7ed017cb,98000,EUR,Voilier,"Voilier monocoque",Occasion,ROSEWEST,"CAPE COD CAPE COD",France,corse-du-sud,0
45049,"FLYER 8.8 SPACEDECK","Trés beau BENETEAU FLYER 8.8 Spacedeck de 2017, prix TTC",https://www.bandofboats.com/fr/buy/boat/45049,https://cdn.bandofboats.com/aws/106/381/37272-1.jpg?s=8208585f5b46b0d15c94dd46a194f277,125000,EUR,Moteur,"Coque Open",Occasion,BENETEAU,"FLYER 8.8 SPACEDECK",Espagne,barcelona,0
45050,"LAGOON 450 F","Magnifique LAGOON 450 F 3 cabines, version proprietaire de 2016, prix TTC, trés équipé et très propre. Pavillon Allemand. Bossoir avec annexe, Pas de GE, plaques solaire, pas de clim, chauffage diesel.",https://www.bandofboats.com/fr/buy/boat/45050,https://cdn.bandofboats.com/aws/106/381/37670-1.jpg?s=7cb7292d5c1982cc339138633ad2d84f,545000,EUR,Voilier,"voilier multicoque",Occasion,LAGOON,"LAGOON 450 F",Espagne,,0
45052,"ABSOLUTE 40 ",,https://www.bandofboats.com/fr/buy/boat/45052,https://cdn.bandofboats.com/aws/auth0_5c34d4298c95bf31dd039930/5c3cfd499ead9-45052-1.jpg?s=5eeccdbe83a23ce38e8645a70bf2e591,197000,EUR,Moteur,"Vedette Hard Top",Occasion,"ABSOLUTE YACHTS","ABSOLUTE 40",Italie,"lavagna ( ge) italia",0
45053,"RODMAN 11.20 FLY",,https://www.bandofboats.com/fr/buy/boat/45053,https://cdn.bandofboats.com/aws/google-oauth2_100791883802190449995/5c3d05ea9cb2a-45053-1.jpg?s=b62559ca6f6e2014b20cd2aa90f91d6b,65000,EUR,Moteur,"Vedette Flybridge",Occasion,RODMAN,"RODMAN 11.20 FLY",,,0
45054,"RANIERI 30 SHADOW",,https://www.bandofboats.com/fr/buy/boat/45054,https://cdn.bandofboats.com/aws/auth0_5c3d00e93043323edfb2089b/5c3d0512ee181-45054-1.jpg?s=9396376555d8b6b7af1107d51ea9c8df,38000,EUR,Moteur,Daycruiser,Occasion,RANIERI,"RANIERI 30 SHADOW",Italie,milan,0
45055,"TECHNEMA 70 ","CHANTIER NAVAL DE POSILLIPO-RIZZARDITECHNEMA 70 ANNÉE 2005MAN 2 MOTEURS 1550HP 580 HEURESVersion : 4 cabines, 4 salles de bainsMASTER CABINEDOUBLE cabine DOUBLE + lit superposé de 3° cabine VIPCABINE SIMPLEAccessoires :Radar, GPS, pilote automatique, VHF, STATION SATELLITE DOUBLE 2018, 4TV, téléphone satellite, système d’INTERCOM, PBX,HÉLICE de proue/poupe, COCKPIT, air climatisé, 2 commande STATION 17,5 KW générateurs, 3500 W INVERTER, compresseur, machine à eau, moteur chambre caméraSTORES, auvent, table de cockpit mouche/FLY 2019, MOBILE cuisine voler avec réfrigérateur et machine à glaçons.PASSERELLE HYDRAULIQUE ESCAMOTABLE, ÉCHELLE, TIPULE.   REMISE EN PLACE DE 2018PONÇAGE DE LA COQUE, LA POUPE TECK ZÉRO, COQUE DE REMPLACEMENT, CREW CAB, RELOOKINGREMBOURRAGE MAKEOVER EXTERNES, INTERNES ET LES COUVERTURES, LES AUVENTS ET LES HOUSSES DE BATEAU. ENTRETIEN EXTRAORDINAIRETurbines, pompes, injecteurs, alignement et clapet de réglage, les arbres et les accessoires, les coussinets de remplacement, remplacement des MEMBRANES des générateurs, des eaux usées SERVICE complet et une salle de bains, climatisation MAINTENANCE, entretien teck et coutures nouvelles MEMBRANES DESSALINISATEUR. COURTAGE ne commissions pas inclus prix TVA payée ne pas accepter les reprises mais CONTACT nous pour vendre votre bateau dans les meilleures conditions 0818186615Appareillage électronique de navigation:Commande électrique, Ordinateur fixe de bord, Compteur de chaîne, Interphone, Téléphone satellite.Equipement technique et de pont supérieur:Alarme gaz, Alarme moteur, Alarme de pompe de cale, 3 Double barre à roue, Phare de poursuite, Flaps hydrauliques, Grue de flybridge, Éclairage de courtoisie, Spots sous-marins, Passerelle, Plateforme arrière, Porte latérale, Cockpit en teck, Prise de quai.Equipement domestique de bord:Prises interieures 12v, Prises interieures 220v, Toilettes électriques.Divertissements:Antenne satellite TV.Cuisine et appareils électromenagers:Cuisine, Cuisinière, Glacière, Plaques électriques.Tapisserie:Sellerie complète, Sellerie de fly, sellerie de cockpit, Taud de fly.",https://www.bandofboats.com/fr/buy/boat/45055,https://cdn.bandofboats.com/aws/232/518/495702-1.jpg?s=cc68d109dc2493647b36282534708c9b,600000,EUR,Moteur,"Vedette Flybridge",Occasion,POSILLIPO,"TECHNEMA 70",Italie,,0
45056,"FJORD 24 WEEKENDER","Lire souvent avec des offres de vente ""bon entretien"", etc. En comparaison avec ce fjord, il est probablement comme neuf! Tout au long du navire n’est pas le moule, l’étincelle, la rouille ou la recherche de ce type. Pendant toutes les conversions de matériaux résistant à l'eau de mer, j'ai traité des vis V4A et de l'aluminium résistant à l'eau.La condition est 1A! Un fjord est maintenant parfaitement terminé chantier, optimise simplement avec l'étiquette du navire. Aucune modification ou Fusch!100% coque sèche - toutes les étapes de la table en acier inoxydable - casque et gelcoat dans le casque et la consommation de la couverture supérieure et restauré avec précision. gelcoat original, non peint.",https://www.bandofboats.com/fr/buy/boat/45056,https://cdn.bandofboats.com/aws/auth0_5c3da5b5b7753d78fd082122/5c3da8a2f1c73-45056-1.jpg?s=9882f02518730b5aba9eb41ef9854046,15600,EUR,Moteur,Daycruiser,Occasion,FJORD,"FJORD 24 WEEKENDER",France,montpellier,0
45057,"MOODY 31 MK II BILGE KEEL","This range of Angus Primrose designed yachts, starting with the Moody 33 in 1973, marked the famous yard’s move from low-volume semi-custom boat building to one of Europe’s most successful new boat sales operations. The new boats were built by Marine Projects in Plymouth – home of the world-renowned Princess range of motor yachts – and aimed to capitalise on Moody’s existing reputation for quality, seaworthiness and space, blended with good sailing qualities. The distinctive centre-cockpit layout and wide-beamed hull design – unusual in Europe at this time, where narrow beamed yachts were the norm – allowed for accommodation that was hitherto almost unknown in a boat of this size.",https://www.bandofboats.com/fr/buy/boat/45057,https://cdn.bandofboats.com/aws/facebook_757001218003356/5c3db55308122-45057-1.jpg?s=5d8e9ad08f6e067dcc57b476e42430d7,25000,EUR,Voilier,"Voilier monocoque",Occasion,MOODY,"MOODY 31 MK II BILGE KEEL",Espagne,"santa cruz de tenerife",0
45058,"MERRY FISHER 695 MARLIN",,https://www.bandofboats.com/fr/buy/boat/45058,https://cdn.bandofboats.com/aws/auth0_5c3db1483043323edfb21843/5c3db6879817e-45058-1.jpg?s=0d273039b935b4aae8577b069a26e128,25000,EUR,Moteur,Timonier,Occasion,JEANNEAU,"MERRY FISHER 695 MARLIN",Italie,verona,0
45059,"ZODIAC PRO 7 ","Modèle 2018 !Zodiac Pro 7 New !Visible à la concession de Ouistreham ! Prêt à naviguer ! Moteur BF200 CV HONDAHypalon-Néoprène Noir transport usine inclusConsole Pro HXLS + Bolster ProBanquette arrière 3 placesKit direction hydrauliqueKit Feux de navigationFlotteur amovibleRéservoir Fixe 100 Litres Kit mouillage et armement de sécurité inclus.Préparation et mise en main à notre concession.Possibilité de l'équiper d'une remorque.Contactez-nous pour plus de renseignements et pour organiser une visite du bateau !Prêt à naviguer :36 700 € TTC au lieu de 54 200 € TTCFinancement LOA à partir de 112 € par mois avec apport* Nous vous accompagnons tout au long de votre projet, jusqu'à la mise en main complète du bateau.",https://www.bandofboats.com/fr/buy/boat/45059,https://cdn.bandofboats.com/aws/auth0_5be44eebacb076677acc863e/5c3db6c7889b8-45059-1.jpg?s=f826a0d2a630e37e237cc953728a864f,36700,EUR,Moteur,Semi-rigide,Neuf,ZODIAC,"PRO 7 NEW",France,ouistreham,0
45060,"FIRST 25 ","Modèle 2018 !First 25​Visible à la concession de Deauville ! Premier pas vers la croisière côtière à toutes les allures, le First 25 séduit par sa ligne racée et sportive. Combinant performance, belle habitabilité et grand confort,il est proposé en version quille relevable.Bateau FIRST 25,Finition Pack Performance 2018 : 1 Grand Voile Dacron à corne, 1 Foc Dacron sur enrouleur, 1 Code 0 sur emmagasineur, gréement spi asymétrique avec tangonet, lazy bag + Lazy jack, compas de route sur cloison, réchaud à gaz 1 feux sur cardan + Boîte à gaz dans le cockpit, Bancs de cockpit lattés bois massif naturelOptions : Batterie supplémentaire, Couleur de coque grise, panneau ouvrant supplémentaire dans les toilettesKit mouillage et armement de sécurité inclus.Préparation, essai et mise en main à notre concession.Contactez-nous pour plus de renseignements et pour organiser une visite du bateau !Prêt à naviguer :55 000 € TTC au lieu de 73 430 € TTC​​Financement LOA à partir de 180 € par mois avec apport*Nous vous accompagnons tout au long de votre projet, jusqu'à la mise en main complète du bateau.",https://www.bandofboats.com/fr/buy/boat/45060,https://cdn.bandofboats.com/aws/auth0_5be44eebacb076677acc863e/5c3db78f73349-45060-1.jpg?s=0180cca68efbc7bb9223bf7cb8b82dc1,55000,EUR,Voilier,"Voilier monocoque",Neuf,BENETEAU,"FIRST 25",France,deauville,0
45061,"BARRACUDA 8 ","Modèle Barracuda Tour !Barracuda 8Visible à la concession de Ouistreham ! Bateau ayant navigué quelques heures.Très marin par sa carène équipée de la dernière génération Airstep ®,le Barracuda 8 est un sportfishing à la fois protégé mais ouvert,spacieux et accueillant. Pêcheur autant que baroudeur,ce bateau à l’âme scandinave est prêt à toutes les échappées.Bateau Barracuda 8 en version 3 ventaux, équipé de deux moteur SUZUKI 150 CV.Finition Fishing Edition Barracuda Tour : Douchette de cockpit + Réserve eau douce 100 L, 2ème Essuie-glace & Lave-glace, Réfrigérateur sous le siège pilote (42 L / 15 cft), Installation pour batterie supplémentaire 12 V 110 Ah (si besoin), circuit électrique 220 V avec prise de quai + chargeur, Pompe de lavage de pont, 6 Portes cannes (2 : Tableau arrière, 2 : Francs bord, 2 : avant), Vivier (Arrière tribord), planche à découper sur tableau arrièrePack Electronic Upgradead comprenant un combiné GPS sondeur Lowrance HDS 9 avec sonde,Pack Sound post fusion et 2 enceintes,Nombreuses options : Bitte d’amarrage, guindeau électrique, 2 Banquettes de cockpit latérales repliables, banquette coulissante avec coussin, plateformes de bain polyester, table de cockpit, coussins avant et arrière, 2 projecteurs de pont, coussins cabine avant, rideaux de cabine, Wc marin avec réserve eaux noires, réservoir carburant de 400 Litres, 2 hublots dans cabine, panneau ouvrant de timonerie,Kit mouillage et armement de sécurité inclus.Préparation et mise en main à notre concession.Contactez-nous pour plus de renseignements et pour organiser une visite du bateau !Prêt à naviguer :69 200 € TTC au lieu de 103 900 € TTCFinancement LOA à partir de 228 € par mois avec apport*Nous vous accompagnons tout au long de votre projet, jusqu'à la mise en main complète du bateau.",https://www.bandofboats.com/fr/buy/boat/45061,https://cdn.bandofboats.com/aws/auth0_5be44eebacb076677acc863e/5c3db8cfb6742-45061-1.jpg?s=bd03360c5e131e36b05253f8e3a9c1cb,69200,EUR,Moteur,Timonier,Neuf,BENETEAU,"BARRACUDA 8",France,ouistreham,0
45062,"JOUET 22 ",,https://www.bandofboats.com/fr/buy/boat/45062,https://cdn.bandofboats.com/aws/auth0_5c3db4a2959557732ff6d282/5c3dbb6814fcd-45062-1.jpg?s=4707744cdea18ad0c15f1a895cd40e1f,2500,EUR,Voilier,"Voilier monocoque",Occasion,"YACHTING FRANCE","JOUET 22",,,0
